Product,Brand,Product Code,Price,Inward Date,Dispatch Date,Quantity Sold,Sales,lap customer id,lap customer Name,Customer Location,Region,Processor Specification,RAM,ROM,SSD,stock in inventory,Product segmentation
Laptop,Asus,5E1A9E7A,149653,21-07-2024,10-04-2025,1,149653,14731,Melissa Donaldson,Port Cynthia,West,Ryzen 5,32,64,256,25,Low demand lap
Laptop,Xiaomi,0FDEC795,129835,28-06-2024,23-11-2024,4,519340,14732,Melissa Edwards,Pachecotown,West,Ryzen 9,16,512,256,41,Low demand lap
Laptop,HP,2BF71857,42160,13-11-2024,27-08-2023,6,252960,14732,Melissa Edwards,South Jennifermouth,East,i9,4,256,256,49,Low demand lap
Laptop,Acer,81CF7D45,184148,01-08-2024,22-10-2024,7,1289036,14733,Melissa Erickson,Port Jasonmouth,East,i9,8,128,2028,59,Best selling lap
Laptop,Asus,5F9579F3,77990,01-10-2024,14-02-2024,4,311960,14733,Melissa Erickson,Sanchezberg,West,Ryzen 3,16,256,1028,41,Low demand lap
Laptop,Lenovo,C6AF0C07,126122,03-06-2024,13-07-2023,3,378366,14734,Melissa Escobar,North Krista,South,Ryzen 7,4,128,512,43,Low demand lap
Laptop,Asus,8509F37F,13665,27-03-2023,29-01-2025,5,68325,14735,Melissa Estrada DVM,Alextown,East,Ryzen 5,6,1028,256,42,High storage lap
Laptop,Asus,F8841760,93591,25-05-2023,28-05-2023,10,935910,14736,Melissa Ewing,Colemanfort,West,Ryzen 3,32,128,1028,8,Best selling lap
Laptop,Macbook,ADBE54C9,6401,22-07-2023,26-11-2023,10,64010,14737,Melissa Ferguson,East Latoyabury,South,i5,32,512,1028,47,Low demand lap
Laptop,Asus,7A950F14,188197,18-03-2024,24-05-2023,1,188197,14738,Melissa Fernandez,New Christopherbury,South,i5,8,64,2028,58,High ssd lap
Laptop,HP,95E2FA89,115427,17-07-2023,18-03-2025,1,115427,14739,Melissa Fisher,East Jonathan,South,Ryzen 5,12,512,512,4,Low demand lap
Laptop,Dell,078920D6,127309,14-04-2024,27-02-2024,1,127309,14739,Melissa Fisher,New Michaelfurt,Central,i9,16,1028,256,7,High storage lap
Laptop,Xiaomi,46CDD264,104033,26-10-2024,13-10-2024,3,312099,14739,Melissa Fisher,South Brandon,North,Ryzen 7,12,256,256,22,Low demand lap
Laptop,Samsung,E178DE3D,126514,16-03-2024,10-04-2024,5,632570,14740,Melissa Fuentes,New Cherylberg,West,i5,32,128,1028,21,Low demand lap
Laptop,Dell,3399C550,89478,05-08-2024,30-04-2024,7,626346,14741,Melissa Garcia,Port Joseph,Central,Ryzen 5,4,128,256,4,Low demand lap
Laptop,Acer,A6F2252B,148194,26-02-2025,01-03-2024,2,296388,14741,Melissa Garcia,West Richardfurt,South,Ryzen 3,6,128,1028,30,Low demand lap
Laptop,Acer,E7E4879A,73719,27-04-2024,15-08-2023,2,147438,14742,Melissa Garrison,New Thomasshire,West,i5,8,256,1028,22,Low demand lap
Laptop,Dell,B3FF72CF,143173,17-02-2024,24-05-2024,7,1002211,14743,Melissa Gonzales,Michaelafurt,North,Ryzen 9,4,512,1028,14,Best selling lap
Laptop,Macbook,2EA2D38A,43056,07-08-2024,19-11-2023,9,387504,14744,Melissa Green,Port Justinstad,South,i9,4,256,512,60,Low demand lap
Laptop,Acer,9ACE25C0,65499,24-05-2023,19-04-2025,4,261996,14745,Melissa Griffin,Cliffordland,North,i7,4,256,1028,44,Low demand lap
Laptop,Dell,79F81B4B,199933,30-12-2023,28-08-2024,2,399866,14745,Melissa Griffin,Lake Morgan,West,i9,6,1028,512,52,High storage lap
Laptop,Asus,2AE8EE8F,163984,25-06-2024,13-09-2023,1,163984,14745,Melissa Griffin,Oconnellburgh,North,Ryzen 5,6,512,1028,37,Low demand lap
Laptop,Samsung,B9543CF6,132603,28-11-2023,18-01-2024,1,132603,14746,Melissa Hansen,Lake Christineshire,Central,i9,6,128,256,43,Low demand lap
Laptop,Dell,48DB12FA,52641,01-08-2023,09-04-2025,5,263205,14747,Melissa Harmon,East Patrick,Central,Ryzen 9,12,512,1028,38,Low demand lap
Laptop,Asus,D0807CF7,102521,24-04-2024,29-06-2024,8,820168,14748,Melissa Hayes,New Sherriview,East,i9,6,1028,512,60,High storage lap
Laptop,Lenovo,58C4A77F,34937,05-02-2025,02-04-2024,1,34937,14748,Melissa Hayes,West Jason,Central,i9,16,1028,256,50,High storage lap
Laptop,Acer,BEDF09C0,124775,15-01-2024,04-03-2024,4,499100,14749,Melissa Hays,Latashaburgh,East,i5,6,128,512,42,Low demand lap
Laptop,Macbook,AE1EEA8F,125899,05-02-2025,10-07-2023,5,629495,14750,Melissa Henson,West Jason,South,Ryzen 9,6,64,512,7,Low demand lap
Laptop,HP,C562D3F6,153527,08-04-2024,07-06-2024,9,1381743,14751,Melissa Hernandez,New Laura,West,Ryzen 7,12,1028,512,4,Best selling lap
Laptop,Lenovo,275176B6,37842,11-06-2024,13-09-2024,8,302736,14752,Melissa Hester MD,North Nancyburgh,Central,i5,16,64,1028,53,Low demand lap
Laptop,Dell,CA262014,135275,05-12-2023,22-09-2024,2,270550,14753,Melissa Hill,Lake Donna,East,Ryzen 7,6,1028,512,49,High storage lap
Laptop,Asus,8DF7BD6E,145456,06-10-2024,01-05-2024,10,1454560,14754,Melissa Hopkins,Savannahport,East,i9,6,64,2028,17,Best selling lap
Laptop,Dell,88A23D31,28403,13-03-2025,16-07-2024,10,284030,14755,Melissa Howell,Williamstad,North,i9,12,64,256,58,Low demand lap
Laptop,Macbook,D1F06EC8,66666,08-07-2024,08-03-2025,2,133332,14756,Melissa Howell PhD,Phillipstad,North,i3,12,256,256,46,Low demand lap
Laptop,Google,AE6DA6F9,57612,14-06-2024,14-03-2025,3,172836,14757,Melissa Hull,North Randyland,South,Ryzen 3,4,128,256,20,Low demand lap
Laptop,Google,87533D98,162449,01-07-2024,21-05-2024,10,1624490,14758,Melissa Hunt,Patrickburgh,Central,i3,32,128,256,46,Best selling lap
Laptop,Acer,1F6B436F,93315,02-12-2023,12-07-2023,3,279945,14759,Melissa Hunter,Lake David,West,Ryzen 3,4,128,2028,38,High ssd lap
Laptop,Xiaomi,E6D0F26F,109211,07-07-2023,27-09-2024,1,109211,14760,Melissa Jackson,East Davidland,East,Ryzen 3,6,1028,512,43,High storage lap
Laptop,Xiaomi,B41DC64B,144641,05-10-2024,19-06-2024,4,578564,14760,Melissa Jackson,Sarashire,South,i3,8,512,256,46,Low demand lap
Laptop,Dell,EA42DFFC,129818,03-02-2025,11-07-2023,1,129818,14760,Melissa Jackson,West Heathermouth,West,i5,16,256,2028,50,High ssd lap
Laptop,Samsung,14ABCAD8,119596,01-03-2024,14-12-2023,3,358788,14761,Melissa Jacobs,Morganside,North,Ryzen 9,6,256,2028,45,High ssd lap
Laptop,Acer,4EC506BF,36588,14-08-2024,02-06-2023,10,365880,14762,Melissa James,Port Martin,Central,Ryzen 5,8,512,512,21,Low demand lap
Laptop,Xiaomi,D0D3F90D,180713,28-11-2023,10-01-2024,6,1084278,14763,Melissa Jenkins,Lake Chad,West,Ryzen 7,6,256,1028,34,Best selling lap
Laptop,Asus,EA8E60C6,97934,28-10-2024,17-07-2023,5,489670,14764,Melissa Jensen,South Catherineton,North,i9,8,1028,256,52,High storage lap
Laptop,Asus,5A4B1A6A,189386,16-05-2024,05-07-2024,8,1515088,14765,Melissa Jimenez DDS,North Christopherland,Central,i5,32,512,512,57,Best selling lap
Laptop,Google,CFFB3339,41348,25-05-2023,22-11-2023,8,330784,14766,Melissa Johnson,Codyton,East,i9,32,64,512,33,Low demand lap
Laptop,Xiaomi,A757E363,41246,26-09-2023,01-06-2023,7,288722,14766,Melissa Johnson,Howellburgh,North,i5,6,256,2028,6,High ssd lap
Laptop,Xiaomi,857B63F0,83458,16-06-2024,14-02-2025,8,667664,14766,Melissa Johnson,North Ryanville,West,i7,32,128,2028,58,High ssd lap
Laptop,HP,31A254EA,37715,08-08-2023,30-07-2023,10,377150,14767,Melissa Jones,East Stephenview,Central,Ryzen 9,16,128,2028,17,High ssd lap
Laptop,HP,2.13E+09,105871,29-09-2023,23-03-2024,8,846968,14767,Melissa Jones,Ibarrahaven,North,i5,4,256,1028,6,Best selling lap
Laptop,HP,021D46DB,189308,26-11-2023,18-06-2024,5,946540,14767,Melissa Jones,Lake Brandonchester,East,Ryzen 9,16,1028,256,1,High storage lap
Laptop,Asus,FD80411B,123127,03-07-2024,15-01-2024,8,985016,14768,Melissa Jordan,Paulmouth,East,Ryzen 9,6,64,1028,14,Best selling lap
Laptop,Google,99127A4C,26330,26-05-2023,19-01-2025,10,263300,14769,Melissa King,Colleenview,North,Ryzen 7,6,128,256,15,Low demand lap
Laptop,Google,B257607D,122218,28-11-2023,29-05-2024,9,1099962,14769,Melissa King,Lake Charles,South,i3,12,512,512,55,Best selling lap
Laptop,Asus,C336DC7B,45061,16-03-2024,23-12-2024,3,135183,14770,Melissa Klein,New Charleshaven,East,Ryzen 7,8,128,512,37,Low demand lap
Laptop,Macbook,F4DF3A59,34512,28-11-2024,24-02-2024,2,69024,14771,Melissa Lane,South Nicolas,North,i5,4,64,512,57,Low demand lap
Laptop,HP,BC9F4110,9002,17-10-2023,18-02-2024,9,81018,14772,Melissa Lara,Jessicaton,South,i5,6,64,512,48,Low demand lap
Laptop,Dell,5A1B665B,64796,06-02-2025,11-12-2024,1,64796,14773,Melissa Lester,West Jennifer,North,i5,8,64,2028,1,High ssd lap
Laptop,Google,375D1C69,95165,27-03-2024,10-09-2024,7,666155,14774,Melissa Lewis,New Hector,West,Ryzen 5,8,64,2028,2,High ssd lap
Laptop,Lenovo,6136C640,141100,15-07-2024,02-07-2024,3,423300,14774,Melissa Lewis,Port Brianland,Central,Ryzen 3,32,64,256,56,Low demand lap
Laptop,Dell,9A63E974,168734,31-01-2025,05-04-2023,1,168734,14774,Melissa Lewis,West Erica,West,i9,16,128,256,13,Low demand lap
Laptop,Acer,A49626F6,44731,31-07-2023,21-05-2023,4,178924,14775,Melissa Lindsey,East Pamela,South,i9,16,512,512,25,Low demand lap
Laptop,Acer,567E7207,178598,17-07-2024,23-03-2024,10,1785980,14776,Melissa Long,Port Catherinechester,West,i9,16,256,256,40,Best selling lap
Laptop,Dell,F38C7970,59454,07-06-2024,19-04-2025,6,356724,14777,Melissa Lopez,North Luisside,West,Ryzen 3,4,1028,256,47,High storage lap
Laptop,HP,317F2E89,38919,20-06-2024,21-07-2023,4,155676,14778,Melissa Mann,North Tammy,South,Ryzen 9,32,64,256,34,Low demand lap
Laptop,Macbook,78FA3444,26548,19-03-2025,16-06-2023,3,79644,14779,Melissa Martin,Youngfort,South,Ryzen 3,32,1028,256,1,High storage lap
Laptop,Asus,3E766462,5568,31-12-2024,02-07-2024,7,38976,14780,Melissa Martinez,Torreshaven,East,Ryzen 3,8,64,256,29,Low demand lap
Laptop,Acer,5E676E54,158316,23-01-2025,16-03-2024,4,633264,14781,Melissa Matthews,West Bryan,North,Ryzen 3,4,128,512,45,Low demand lap
Laptop,Xiaomi,DBDF78A6,113702,24-03-2023,08-06-2023,5,568510,14782,Melissa Mccormick,Aguilarmouth,East,Ryzen 9,4,1028,256,53,High storage lap
Laptop,Dell,11920445,116200,12-04-2023,26-01-2025,7,813400,14783,Melissa Mcgee,Baileybury,Central,Ryzen 3,4,1028,256,33,High storage lap
Laptop,Xiaomi,5F5FF38D,104706,11-08-2023,09-01-2024,2,209412,14784,Melissa Mckay,East Trevor,North,i5,6,512,512,56,Low demand lap
Laptop,Lenovo,9974C3BE,184134,25-03-2024,17-02-2024,8,1473072,14785,Melissa Mendez,New Francesbury,North,Ryzen 5,4,64,256,49,Best selling lap
Laptop,Acer,40B694AF,137145,10-01-2024,09-10-2023,8,1097160,14786,Melissa Mendoza MD,Lake Thomasview,West,Ryzen 9,6,256,2028,39,Best selling lap
Laptop,Google,D6B90582,72219,21-07-2024,28-08-2024,4,288876,14787,Melissa Miles,Port Daniel,North,i7,8,512,2028,14,High ssd lap
Laptop,Xiaomi,2F425BA2,121208,24-04-2023,26-12-2024,5,606040,14788,Melissa Miller,Brandybury,Central,i7,16,256,512,29,Low demand lap
Laptop,Macbook,30FD3DAB,112936,20-01-2024,28-12-2024,10,1129360,14788,Melissa Miller,Lindatown,Central,i7,16,128,256,26,Best selling lap
Laptop,Asus,A99B4EA4,183096,05-03-2024,07-05-2024,5,915480,14789,Melissa Miranda,Nathanielport,West,i7,6,512,2028,33,High ssd lap
Laptop,Lenovo,CFE348E0,63533,16-05-2024,18-09-2023,10,635330,14790,Melissa Mitchell,North Christophermouth,West,Ryzen 7,8,128,2028,20,High ssd lap
Laptop,Lenovo,FC58D999,58623,27-02-2024,11-12-2023,10,586230,14791,Melissa Morales,Mooneyhaven,West,Ryzen 5,4,256,512,37,Low demand lap
Laptop,Asus,6BAF335D,39189,26-09-2023,07-10-2024,4,156756,14792,Melissa Moreno,Howardfort,South,i5,4,512,256,40,Low demand lap
Laptop,Google,24E6CAB4,126500,23-03-2023,05-07-2023,7,885500,14793,Melissa Morris,Adamsside,Central,i7,6,1028,256,52,High storage lap
Laptop,Xiaomi,B86CFA71,130697,15-03-2024,03-10-2024,7,914879,14793,Melissa Morris,New Carlos,West,i5,6,128,2028,25,High ssd lap
Laptop,Acer,90DFBA21,18696,22-07-2024,10-07-2023,9,168264,14794,Melissa Munoz,Port David,North,i3,12,64,512,59,Low demand lap
Laptop,Asus,A6590AC2,60833,27-02-2024,09-04-2023,6,364998,14795,Melissa Murphy,Moodyberg,Central,Ryzen 3,32,512,256,3,Low demand lap
Laptop,Xiaomi,65EAA5FF,37663,20-02-2025,26-07-2024,10,376630,14796,Melissa Myers,West Melissaport,South,Ryzen 9,12,128,2028,52,High ssd lap
Laptop,Dell,47CEEA7C,80161,06-10-2024,18-01-2024,8,641288,14797,Melissa Nelson,Savannahfurt,East,Ryzen 3,4,1028,1028,21,High storage lap
Laptop,Samsung,5BF4BB65,122267,30-04-2024,01-01-2024,3,366801,14798,Melissa Nguyen,New Xaviertown,East,i3,6,256,256,49,Low demand lap
Laptop,Macbook,F6A7F8DB,157372,19-02-2025,12-02-2025,5,786860,14799,Melissa Nichols,West Matthew,West,i5,8,128,2028,29,High ssd lap
Laptop,Acer,2351A629,7763,25-04-2024,26-06-2024,8,62104,14800,Melissa Noble,New Stephanie,North,Ryzen 5,32,128,256,35,Low demand lap
Laptop,HP,CFA3E4C5,43565,18-12-2024,21-01-2024,7,304955,14801,Melissa Oneal,Stewartland,North,Ryzen 3,16,128,256,7,Low demand lap
Laptop,HP,DEC048CF,171187,27-07-2023,13-12-2023,10,1711870,14802,Melissa Osborne,East Meaganton,North,Ryzen 7,16,64,512,14,Best selling lap
Laptop,Asus,5D4BCCA6,5777,04-02-2024,10-09-2024,5,28885,14803,Melissa Parker,Martinshire,Central,Ryzen 9,4,1028,256,40,High storage lap
Laptop,Asus,48A3726E,111151,09-11-2024,18-04-2025,2,222302,14804,Melissa Paul,South Jacquelinemouth,South,i5,4,1028,256,57,High storage lap
Laptop,HP,1C0D1A8D,169710,02-01-2025,31-07-2024,8,1357680,14805,Melissa Payne,Tuckerchester,West,i7,8,512,256,27,Best selling lap
Laptop,Macbook,A1014EC2,62285,20-05-2023,27-05-2024,5,311425,14806,Melissa Pena,Christophermouth,South,i7,32,64,256,25,Low demand lap
Laptop,Acer,C6D8E9A6,81886,28-04-2023,28-12-2024,8,655088,14807,Melissa Perez,Brittanyborough,West,i9,32,512,1028,1,Low demand lap
Laptop,Dell,CBC96277,157207,09-06-2023,18-03-2024,1,157207,14807,Melissa Perez,Davidmouth,South,Ryzen 7,16,64,256,43,Low demand lap
Laptop,HP,0C089639,19644,18-12-2024,05-06-2023,5,98220,14808,Melissa Peters,Stoneberg,West,Ryzen 7,32,256,256,28,Low demand lap
Laptop,Lenovo,8C793474,92132,21-04-2024,30-06-2024,1,92132,14809,Melissa Ramos,New Robert,North,Ryzen 5,12,1028,1028,12,High storage lap
Laptop,Acer,A9567F62,89535,21-04-2024,29-10-2023,8,716280,14810,Melissa Raymond,New Robert,Central,Ryzen 9,32,256,256,30,Low demand lap
Laptop,HP,9F59C52F,46571,28-09-2024,22-10-2023,10,465710,14811,Melissa Reyes,Ryanhaven,North,Ryzen 5,32,512,256,26,Low demand lap
Laptop,Samsung,83B17C49,180850,24-03-2023,20-01-2024,8,1446800,14812,Melissa Rhodes,Adrienneport,East,Ryzen 9,16,64,512,14,Best selling lap
Laptop,Xiaomi,103F2025,26539,13-10-2024,08-05-2024,1,26539,14812,Melissa Rhodes,Simpsonfort,West,Ryzen 9,6,64,512,39,Low demand lap
Laptop,Asus,61AA21D6,93533,23-09-2023,30-09-2024,8,748264,14813,Melissa Rice,Hicksview,West,Ryzen 7,16,1028,2028,56,High storage lap
Laptop,Acer,F666F920,176093,09-03-2024,20-04-2024,7,1232651,14814,Melissa Riggs,New Amandaburgh,West,Ryzen 5,4,1028,1028,8,High storage lap
Laptop,Xiaomi,FA099954,140956,02-09-2024,16-08-2024,7,986692,14815,Melissa Rios,Port Williamville,West,Ryzen 3,16,128,512,47,Best selling lap
Laptop,Xiaomi,DB5950E8,191794,18-10-2024,09-08-2024,8,1534352,14816,Melissa Robinson,Snyderville,Central,i9,16,128,256,43,Best selling lap
Laptop,Macbook,AB827847,19493,08-02-2024,06-07-2023,2,38986,14817,Melissa Rojas,Matthewfurt,East,Ryzen 3,32,1028,1028,44,High storage lap
Laptop,Google,252BFD46,92076,18-10-2023,12-11-2024,10,920760,14818,Melissa Romero MD,Joanton,South,Ryzen 5,16,512,256,53,Best selling lap
Laptop,Lenovo,6FB72ED6,102780,03-02-2024,10-08-2024,9,925020,14819,Melissa Rowland,Martinezmouth,North,i9,6,64,1028,7,Best selling lap
Laptop,Dell,0FE2483B,189560,20-12-2023,15-08-2024,6,1137360,14820,Melissa Sanchez,Lake Kelly,South,i7,4,1028,512,49,High storage lap
Laptop,HP,8.39E+103,62751,21-08-2023,10-12-2024,4,251004,14821,Melissa Sawyer,Evansburgh,Central,Ryzen 5,6,64,1028,4,Low demand lap
Laptop,Macbook,63E9E4F0,39870,20-11-2023,05-01-2024,3,119610,14822,Melissa Schroeder,Krystaltown,East,Ryzen 3,6,256,1028,13,Low demand lap
Laptop,Macbook,85C72262,193780,17-03-2025,01-07-2023,7,1356460,14823,Melissa Scott,Woodsfort,North,i3,4,128,256,23,Best selling lap
Laptop,Dell,086804A6,41959,11-08-2024,10-09-2024,10,419590,14824,Melissa Shaw,Port Larry,South,i9,12,1028,1028,29,High storage lap
Laptop,Samsung,9CF2A1A3,17337,26-09-2024,09-08-2023,10,173370,14825,Melissa Shelton,Roweport,North,i9,6,64,256,2,Low demand lap
Laptop,Macbook,7B36E406,128499,01-11-2023,10-07-2024,10,1284990,14826,Melissa Sherman,Joshuaburgh,North,Ryzen 9,12,128,1028,52,Best selling lap
Laptop,Dell,E1A542BC,71303,31-08-2024,27-07-2024,5,356515,14827,Melissa Sherman DVM,Port Vernontown,South,Ryzen 5,12,256,2028,19,High ssd lap
Laptop,Dell,6454AF4C,125280,19-06-2024,11-04-2025,5,626400,14828,Melissa Simmons,North Stephaniestad,South,i7,4,1028,256,50,High storage lap
Laptop,Xiaomi,5FA973FF,53061,01-04-2023,31-01-2024,5,265305,14829,Melissa Smith,Amyville,South,Ryzen 9,4,64,256,48,Low demand lap
Laptop,Lenovo,C5595FC8,55389,24-08-2023,26-04-2024,1,55389,14829,Melissa Smith,Floresburgh,North,i5,32,128,256,52,Low demand lap
Laptop,HP,2196A232,192915,04-03-2024,17-09-2023,7,1350405,14829,Melissa Smith,Nancyland,East,Ryzen 3,8,64,1028,48,Best selling lap
Laptop,Dell,94D454BF,57764,13-10-2024,03-08-2023,4,231056,14829,Melissa Smith,Simpsonside,West,i3,16,1028,1028,21,High storage lap
Laptop,Dell,951D4CF4,124295,09-03-2025,22-02-2025,9,1118655,14829,Melissa Smith,Wilcoxborough,West,i7,16,128,2028,36,Best selling lap
Laptop,Asus,1EE53C65,174364,31-03-2023,20-08-2023,4,697456,14830,Melissa Snyder,Amyland,Central,Ryzen 5,4,64,256,11,Low demand lap
Laptop,Google,A80D2876,30515,20-06-2024,09-10-2024,8,244120,14831,Melissa Stevens,North Susan,South,i7,12,1028,256,40,High storage lap
Laptop,Acer,FBF35B11,126426,11-02-2025,02-05-2025,2,252852,14832,Melissa Stevenson,West Joshuatown,Central,Ryzen 5,4,1028,1028,49,High storage lap
Laptop,Acer,8D7C8A44,68206,25-05-2024,03-12-2024,3,204618,14833,Melissa Stokes,North James,South,i3,8,64,1028,55,Low demand lap
Laptop,Acer,0FB49581,164322,17-07-2024,17-07-2024,2,328644,14834,Melissa Stone,Port Carrie,South,Ryzen 9,32,1028,256,10,High storage lap
Laptop,Google,91188731,64225,27-12-2024,23-11-2024,10,642250,14835,Melissa Sullivan,Thompsonburgh,West,i7,16,1028,256,47,High storage lap
Laptop,Xiaomi,B66F5B26,186455,09-11-2024,30-03-2024,3,559365,14836,Melissa Summers,South Jacob,Central,i5,12,1028,512,25,High storage lap
Laptop,HP,C3C61935,109870,15-12-2023,06-03-2025,5,549350,14837,Melissa Sutton,Lake Joelborough,East,i9,8,1028,2028,15,High storage lap
Laptop,Asus,87ABED20,176524,13-11-2023,07-05-2025,1,176524,14838,Melissa Taylor,Kennethshire,Central,i9,4,64,2028,50,High ssd lap
Laptop,Dell,7DF333EB,83257,03-10-2024,22-03-2024,9,749313,14839,Melissa Terry,Sarafurt,Central,Ryzen 9,32,128,2028,21,High ssd lap
Laptop,Acer,247913F9,15194,09-05-2023,20-09-2023,8,121552,14840,Melissa Thomas,Carolinemouth,Central,i7,32,128,512,15,Low demand lap
Laptop,Samsung,CEC59BD9,118324,09-05-2024,30-01-2024,10,1183240,14841,Melissa Thompson,North Anna,North,i7,16,64,2028,12,Best selling lap
Laptop,Asus,ED067DCA,13702,11-12-2024,03-03-2025,8,109616,14841,Melissa Thompson,South Wendy,East,Ryzen 7,16,1028,512,51,High storage lap
Laptop,Acer,24016998,99190,27-02-2025,27-01-2024,9,892710,14842,Melissa Tran,West Robertshire,West,Ryzen 5,32,512,512,32,Best selling lap
Laptop,Asus,7C1EE09C,97174,08-10-2024,14-10-2024,6,583044,14843,Melissa Underwood,Seanview,Central,i9,16,64,512,23,Low demand lap
Laptop,Acer,584E2030,181960,12-10-2024,14-06-2024,2,363920,14844,Melissa Vance,Shieldsburgh,Central,i3,6,128,1028,18,Low demand lap
Laptop,Lenovo,DEFDF36F,162402,27-01-2025,07-01-2024,7,1136814,14845,Melissa Waller,West Daniellestad,West,Ryzen 9,16,512,2028,31,Best selling lap
Laptop,Dell,ABA0B79B,59379,08-02-2024,28-02-2025,2,118758,14846,Melissa Weber,Matthewchester,West,i9,4,64,2028,11,High ssd lap
Laptop,Asus,B1449EB7,145299,06-12-2023,10-10-2024,7,1017093,14847,Melissa White,Lake Elizabeth,South,i9,4,512,256,28,Best selling lap
Laptop,Macbook,39E6E81A,57794,11-03-2024,26-02-2025,1,57794,14848,Melissa Williams,New Anthony,East,i5,6,128,1028,19,Low demand lap
Laptop,Asus,B019151F,193269,23-06-2024,30-07-2023,1,193269,14848,Melissa Williams,North Tristan,North,i5,4,1028,1028,57,High storage lap
Laptop,HP,26AD69DA,33943,16-02-2025,25-12-2023,1,33943,14848,Melissa Williams,West Laurenberg,East,Ryzen 3,32,128,1028,56,Low demand lap
Laptop,HP,B95027E1,75285,20-02-2024,21-02-2025,6,451710,14849,Melissa Wilson,Michaelton,East,i9,8,128,1028,3,Low demand lap
Laptop,Asus,948A29E9,58829,15-05-2023,02-08-2023,1,58829,14850,Melissa Wood,Charlesmouth,East,i9,12,512,512,54,Low demand lap
Laptop,Dell,FA029326,29098,07-08-2023,31-01-2024,9,261882,14850,Melissa Wood,East Shannonstad,North,Ryzen 3,4,512,512,36,Low demand lap
Laptop,Google,8DE382E5,74401,16-12-2024,21-04-2025,3,223203,14851,Melissa Wyatt,Stephensville,South,Ryzen 5,16,1028,512,50,High storage lap
Laptop,Macbook,7B3C547A,137309,18-05-2023,17-01-2024,2,274618,14852,Melissa Young,Christiemouth,Central,i9,16,64,512,1,Low demand lap
Laptop,HP,168898B6,168887,13-10-2024,23-04-2024,9,1519983,14852,Melissa Young,Simmonsstad,Central,i5,6,256,1028,23,Best selling lap
Laptop,HP,B3564094,135594,02-07-2023,18-02-2025,2,271188,14853,Melissa Zamora,East Cheryl,Central,i3,8,1028,512,19,High storage lap
Laptop,Acer,30B66A78,122009,04-12-2023,09-04-2024,6,732054,14854,Melody Coleman,Lake Donald,Central,Ryzen 9,16,64,2028,36,High ssd lap
Laptop,Macbook,B0A99AFB,186985,11-10-2024,23-12-2024,8,1495880,14855,Melody Gibson,Sheltonstad,South,i3,12,512,512,20,Best selling lap
Laptop,Asus,EF60AE5D,72979,05-08-2023,11-02-2024,3,218937,14856,Melody Miller,East Ryanberg,Central,i3,6,128,256,3,Low demand lap
Laptop,Asus,950DDDB5,97962,10-03-2024,28-08-2024,5,489810,14857,Melvin Campbell,New Andrew,North,Ryzen 3,4,512,2028,25,High ssd lap
Laptop,Dell,3C07E04E,17280,04-01-2025,18-04-2025,8,138240,14858,Melvin Carter,Valentineside,West,Ryzen 5,8,1028,2028,56,High storage lap
Laptop,Asus,9D9CB47D,113162,18-11-2023,24-07-2024,8,905296,14859,Melvin Davis,Kingbury,East,Ryzen 7,6,512,512,17,Best selling lap
Laptop,Lenovo,5EB7BD6D,24116,24-01-2024,07-05-2024,9,217044,14860,Melvin Kim,Lopezbury,South,Ryzen 3,12,256,1028,5,Low demand lap
Laptop,Asus,D456EA86,23301,04-09-2024,10-01-2024,4,93204,14861,Melvin King,Rachelfort,West,Ryzen 3,32,256,512,32,Low demand lap
Laptop,Lenovo,5.16E+24,73211,25-02-2024,03-06-2024,8,585688,14862,Melvin Mcintyre,Mitchellfurt,East,i7,4,512,2028,55,High ssd lap
Laptop,Acer,379F6CA8,161039,17-02-2025,25-12-2024,4,644156,14863,Melvin Roberts,West Loribury,East,Ryzen 9,12,256,2028,23,High ssd lap
Laptop,Google,351D7494,43563,25-06-2024,11-07-2023,9,392067,14864,Melvin Shah,Nortonstad,West,Ryzen 9,6,1028,256,24,High storage lap
Laptop,Acer,ACC2DCF8,61423,20-08-2023,26-10-2024,6,368538,14865,Melvin Smith,Escobarton,West,i3,16,512,1028,16,Low demand lap
Laptop,Dell,0B7E5B7E,194140,13-10-2024,31-10-2024,7,1358980,14866,Melvin Trujillo,Simmonsborough,Central,Ryzen 9,6,1028,1028,38,Best selling lap
Laptop,Acer,16271D9C,90886,15-08-2024,09-02-2025,8,727088,14867,Mercedes Ford,Port Matthewstad,South,Ryzen 9,6,512,2028,22,High ssd lap
Laptop,Lenovo,F66DFC3C,60742,15-08-2024,30-12-2023,6,364452,14868,Mercedes Goodwin,Port Matthewfurt,East,Ryzen 3,32,1028,1028,14,High storage lap
Laptop,Xiaomi,A5FE5D87,91238,08-04-2023,17-01-2024,3,273714,14869,Mercedes Price,Arianamouth,South,Ryzen 7,4,1028,512,49,High storage lap
Laptop,Acer,6A721A44,154674,19-11-2023,26-05-2023,6,928044,14870,Mercedes Tran,Kristenburgh,Central,i9,8,1028,512,14,High storage lap
Laptop,Acer,A1773660,116436,24-01-2025,08-01-2025,5,582180,14871,Mercedes White,West Cassidytown,West,Ryzen 9,4,256,512,12,Low demand lap
Laptop,HP,C4A9B176,51864,24-07-2024,21-10-2024,6,311184,14872,Meredith Chandler,Port Derekstad,East,Ryzen 9,16,512,1028,35,Low demand lap
Laptop,Dell,64A07A9E,62256,09-04-2024,10-09-2023,2,124512,14873,Meredith Fields,New Lesliebury,North,i5,8,1028,1028,38,High storage lap
